epoch: 0, loss: 0.1904, minimizing loss: 1.4792, maximizing loss: 1.5163
epoch: 1, loss: 0.1385, minimizing loss: 1.1574, maximizing loss: 1.1987
epoch: 2, loss: 0.1387, minimizing loss: 1.1637, maximizing loss: 1.2059
epoch: 3, loss: 0.1387, minimizing loss: 1.1626, maximizing loss: 1.2045
epoch: 4, loss: 0.1385, minimizing loss: 1.1588, maximizing loss: 1.2005
epoch: 5, loss: 0.1380, minimizing loss: 1.1564, maximizing loss: 1.1981
epoch: 6, loss: 0.1367, minimizing loss: 1.1551, maximizing loss: 1.1982
epoch: 7, loss: 0.1335, minimizing loss: 1.1432, maximizing loss: 1.1878
epoch: 8, loss: 0.1289, minimizing loss: 1.1208, maximizing loss: 1.1670
epoch: 9, loss: 0.1154, minimizing loss: 1.0651, maximizing loss: 1.1173
epoch: 10, loss: 0.0985, minimizing loss: 0.9576, maximizing loss: 1.0107
epoch: 11, loss: 0.0898, minimizing loss: 0.8953, maximizing loss: 0.9477
epoch: 12, loss: 0.0826, minimizing loss: 0.8917, maximizing loss: 0.9519
epoch: 13, loss: 0.0750, minimizing loss: 0.8201, maximizing loss: 0.8767
epoch: 14, loss: 0.0691, minimizing loss: 0.7457, maximizing loss: 0.7960
epoch: 15, loss: 0.0629, minimizing loss: 0.7473, maximizing loss: 0.8052
epoch: 16, loss: 0.0534, minimizing loss: 0.7240, maximizing loss: 0.7889
epoch: 17, loss: 0.0466, minimizing loss: 0.7056, maximizing loss: 0.7753
epoch: 18, loss: 0.0430, minimizing loss: 0.7308, maximizing loss: 0.8092
epoch: 19, loss: 0.0358, minimizing loss: 0.6302, maximizing loss: 0.6992
epoch: 20, loss: 0.0317, minimizing loss: 0.5907, maximizing loss: 0.6576
epoch: 21, loss: 0.0319, minimizing loss: 0.5776, maximizing loss: 0.6420
epoch: 22, loss: 0.0301, minimizing loss: 0.5600, maximizing loss: 0.6234
epoch: 23, loss: 0.0282, minimizing loss: 0.5537, maximizing loss: 0.6183
epoch: 24, loss: 0.0344, minimizing loss: 0.5646, maximizing loss: 0.6238
epoch: 25, loss: 0.0312, minimizing loss: 0.5515, maximizing loss: 0.6121
epoch: 26, loss: 0.0317, minimizing loss: 0.5553, maximizing loss: 0.6160
epoch: 27, loss: 0.0320, minimizing loss: 0.5561, maximizing loss: 0.6166
epoch: 28, loss: 0.0425, minimizing loss: 0.5715, maximizing loss: 0.6224
epoch: 29, loss: 0.0420, minimizing loss: 0.5604, maximizing loss: 0.6099
epoch: 30, loss: 0.0443, minimizing loss: 0.5642, maximizing loss: 0.6116
epoch: 31, loss: 0.0493, minimizing loss: 0.5707, maximizing loss: 0.6134
epoch: 32, loss: 0.0545, minimizing loss: 0.5831, maximizing loss: 0.6218
